Component,Origin,Class,Subclass,Group,Subgroup,Unit Type,Definition,Literature Cited,CMECS Version,Component Code,Unit Code,IRI (NCEI base URL + Term ID),Unit ID,Unit Status,Type of Change,Implementation Guidance,Notes
Substrate Component,Anthropogenic Substrate,Coarse Unconsolidated Anthropogenic Substrate,Coarse Unconsolidated Anthropogenic Wood Substrate,,,CMECS Substrate Component: Substrate Subclass,"Unconsolidated Anthropogenic Substrate that is dominated by Coarse Anthropogenic particles (64 millimeters to < 4,096 millimeters, equivalent to Geologic Origin Subgroups: Cobble and Boulder) that cover 50% or greater of the Anthropogenic Substrate surface and are composed of wood pieces or fragments. Examples include pallets, boards, framing, or other human constructed/processed wooden objects. Smaller pieces of anthropogenic wood may be interspersed with the dominant larger fragments. ",,1.1.2,S,3.7.2,https://w3id.org/CMECS/CMECS_00001691,CMECS_00001691,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Coarse Unconsolidated Anthropogenic Substrate,Coarse Unconsolidated Anthropogenic Wood Substrate,Anthropogenic Wood Rubble,,CMECS Substrate Component: Substrate Group,"Unconsolidated Anthropogenic Substrate that is dominated by Coarse Anthropogenic particles (64 millimeters to < 4,096 millimeters, equivalent to Geologic Origin Subgroups: Cobble and Boulder) that cover 50% or greater of the Anthropogenic Substrate surface composed of wood pieces or fragments.",,1.1.2,S,3.7.2.1,https://w3id.org/CMECS/CMECS_00000029,CMECS_00000029,Derived Unit,Name change|Membership Change|Change in level down|Editorial change (defintion re-worded)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Coarse Unconsolidated Anthropogenic Substrate,Coarse Unconsolidated Metal Substrate,,,CMECS Substrate Component: Substrate Subclass,"Unconsolidated Anthropogenic Substrate that is dominated by Coarse Anthropogenic particles (64 millimeters to < 4,096 millimeters, equivalent to Geologic Origin Subgroups: Cobble and Boulder) that cover 50% or greater of the Anthropogenic Substrate surface and are composed of metal pieces or fragments.",,1.1.2,S,3.7.3,https://w3id.org/CMECS/CMECS_00001689,CMECS_00001689,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Coarse Unconsolidated Anthropogenic Substrate,Coarse Unconsolidated Metal Substrate,Metal Rubble,,CMECS Substrate Component: Substrate Group,"Unconsolidated Anthropogenic Substrate that is dominated by Coarse Anthropogenic particles (64 millimeters to < 4,096 millimeters, equivalent to Geologic Origin Subgroups: Cobble and Boulder) that cover 50% or greater of the Anthropogenic Substrate surface and are composed of metal particles.",,1.1.2,S,3.7.3.1,https://w3id.org/CMECS/CMECS_00000540,CMECS_00000540,Derived Unit,Name change|Change in level down|Editorial change (defintion re-worded)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Coarse Unconsolidated Anthropogenic Substrate,Coarse Unconsolidated Trash/Plastic Substrate,,,CMECS Substrate Component: Substrate Subclass,"Unconsolidated Anthropogenic Substrate that is dominated by Coarse Anthropogenic particles (64 millimeters to < 4,096 millimeters, equivalent to Geologic Origin Subgroups: Cobble and Boulder) that cover 50% or greater of the Anthropogenic Substrate surface and are composed of plastic or trash pieces or fragments.",,1.1.2,S,3.7.4,https://w3id.org/CMECS/CMECS_00001690,CMECS_00001690,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Coarse Unconsolidated Anthropogenic Substrate,Coarse Unconsolidated Trash/Plastic Substrate,Trash/Plastic Rubble,,CMECS Substrate Component: Substrate Group,"Unconsolidated Anthropogenic Substrate that is dominated by Coarse Anthropogenic particles (64 millimeters to < 4,096 millimeters, equivalent to Geologic Origin Subgroups: Cobble and Boulder) that cover 50% or greater of the Anthropogenic Substrate surface trash or plastic pieces or fragments.",,1.1.2,S,3.7.4.1,https://w3id.org/CMECS/CMECS_00000849,CMECS_00000849,Derived Unit,Name change|Change in level down|Editorial change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Fine Unconsolidated Anthropogenic Substrate,,,,CMECS Substrate Component: Class,"Unconsolidated Anthropogenic Substrate that is dominated by Fine Anthropogenic particles (0.004 to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule and Pebble, and Groups: Sand, and Mud) that cover 50% or greater of the Anthropogenic Substrate surface.",,1.1.2,S,3.8,https://w3id.org/CMECS/CMECS_00001685,CMECS_00001685,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Fine Unconsolidated Anthropogenic Substrate,Fine Unconsolidated  Aggregate Substrate,,,CMECS Substrate Component: Substrate Subclass,"Unconsolidated Anthropogenic Substrate that is dominated by Fine Anthropogenic particles (0.004 to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule and Pebble, and Groups: Sand, and Mud) that cover 50% or greater of the Anthropogenic Substrate surface and is composed of aggregate material.",,1.1.2,S,3.8.1,https://w3id.org/CMECS/CMECS_00001692,CMECS_00001692,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Fine Unconsolidated Anthropogenic Substrate,Fine Unconsolidated  Aggregate Substrate,Aggregate Hash,,CMECS Substrate Component: Substrate Group,"Unconsolidated Anthropogenic Substrate that is dominated by Fine Anthropogenic particles (2 millimeters to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule) that cover 50% or greater of the Anthropogenic Substrate surface and is composed of aggregate particles or fragments.",,1.1.2,S,3.8.1.1,https://w3id.org/CMECS/CMECS_00000184,CMECS_00000184,Derived Unit,Name change|Change in level down|Editorial change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Fine Unconsolidated Anthropogenic Substrate,Fine Unconsolidated Aggregate Substrate,Aggregate Fines,,CMECS Substrate Component: Substrate Group,"Unconsolidated Anthropogenic Substrate that is dominated by Fine Anthropogenic particles (0.0625 millimeters to < 2 millimeters, equivalent to Geologic Origin Subgroup: Sand) that cover 50% or greater of the Anthropogenic Substrate surface and is composed of aggregate particles or fragments. ",,1.1.2,S,3.8.1.2,https://w3id.org/CMECS/CMECS_00001699,CMECS_00001699,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Fine Unconsolidated Anthropogenic Substrate,Fine Unconsolidated Anthropogenic Wood Substrate,,,CMECS Substrate Component: Substrate Subclass,Anthropogenic unconsolidated substrate that is dominated by metal material with particle sizes ranging from 0.0625 millimeters to < 64 millimeters (size of sand to hash) and is composed of wood. ,,1.1.2,S,3.8.2,https://w3id.org/CMECS/CMECS_00001695,CMECS_00001695,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Fine Unconsolidated Anthropogenic Substrate,Fine Unconsolidated Anthropogenic Wood Substrate,Anthropogenic Wood Hash,,CMECS Substrate Component: Substrate Group,"Unconsolidated Anthropogenic Substrate that is dominated by Fine Anthropogenic particles (2 millimeters to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule) that cover 50% or greater of the Anthropogenic Substrate surface and is composed of wood.",,1.1.2,S,3.8.2.1,https://w3id.org/CMECS/CMECS_00000027,CMECS_00000027,Derived Unit,Name change|Change in level down|Editorial change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Fine Unconsolidated Anthropogenic Substrate,Fine Unconsolidated Anthropogenic Wood Substrate,Anthropogenic Wood Fines,,CMECS Substrate Component: Substrate Group,"Unconsolidated Anthropogenic Substrate that is dominated by Fine Anthropogenic particles (0.0625 millimeters to < 2 millimeters, equivalent to Geologic Origin Subgroup: Sand) that cover 50% or greater of the Anthropogenic Substrate surface and is composed of wood. ",,1.1.2,S,3.8.2.2,https://w3id.org/CMECS/CMECS_00001696,CMECS_00001696,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Fine Unconsolidated Anthropogenic Substrate,Fine Unconsolidated Metal Substrate,,,CMECS Substrate Component: Substrate Subclass,Anthropogenic unconsolidated substrate that is dominated by metal material with particle sizes ranging from 0.0625 millimeters to < 64 millimeters (size of sand to hash) and is composed of metal. ,,1.1.2,S,3.8.3,https://w3id.org/CMECS/CMECS_00001693,CMECS_00001693,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Fine Unconsolidated Anthropogenic Substrate,Fine Unconsolidated Metal Substrate,Metal Hash,,CMECS Substrate Component: Substrate Group,"Unconsolidated Anthropogenic Substrate that is dominated by Fine Anthropogenic particles (2 millimeters to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule) that cover 50% or greater of the Anthropogenic Substrate surface and is composed of metal.",,1.1.2,S,3.8.3.1,https://w3id.org/CMECS/CMECS_00000538,CMECS_00000538,Derived Unit,Change in Level Down|Editorial change(defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Fine Unconsolidated Anthropogenic Substrate,Fine Unconsolidated Metal Substrate,Metal Fines,,CMECS Substrate Component: Substrate Group,"Unconsolidated Anthropogenic Substrate that is dominated by Fine Anthropogenic particles (0.0625 millimeters to < 2 millimeters, equivalent to Geologic Origin Subgroup: Sand) that cover 50% or greater of the Anthropogenic Substrate surface and is composed of metal. ",,1.1.2,S,3.8.3.2,https://w3id.org/CMECS/CMECS_00001698,CMECS_00001698,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Fine Unconsolidated Anthropogenic Substrate,Fine Unconsolidated Trash/Plastic Substrate,,,CMECS Substrate Component: Substrate Subclass,Anthropogenic unconsolidated substrate that is dominated by metal material with particle sizes ranging from 0.0625 millimeters to < 64 millimeters (size of sand to hash) and is composed of trash/plastic. ,,1.1.2,S,3.8.4,https://w3id.org/CMECS/CMECS_00001694,CMECS_00001694,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Fine Unconsolidated Anthropogenic Substrate,Fine Unconsolidated Trash/Plastic Substrate,Trash/Plastic Hash,,CMECS Substrate Component: Substrate Group,"Unconsolidated Anthropogenic Substrate that is dominated by Fine Anthropogenic particles (2 millimeters to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule) that cover 50% or greater of the Anthropogenic Substrate surface and is composed of trash/plastic.",,1.1.2,S,3.8.4.1,https://w3id.org/CMECS/CMECS_00000848,CMECS_00000848,Derived Unit,Change in Level Down|Editorial change(defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
