Component_Abbrev,Level_Name,d_Level_id,Unit_Name,Unit_ID,Definition
BC,Biotic Group,6,Starfish Bed,1224,"Soft sediment areas in which starfish occur in large aggregations and clearly dominate the biota. Practitioners should note that, in most cases, starfish are predators on another Biotic Group (e.g., Clam Bed) which (as the forage base) would normally constitute the dominant percent cover or biomass. In those cases, Starfish would be described as a Co-occurring Element, e.g., ""Biotic Group: Clam Bed with Co-occurring Element: <i>Astropecten</i>""."
BC,Biotic Group,6,Stromatolites,547,"Areas dominated by large, mound-like formations built up in shallow marine areas by secretions of cyanobacteria, which further entrap minerals and sediment. They form Earth's oldest fossils and originated over 3 billion years ago."
BC,Biotic Subclass,5,Structure Forming Microbes,428,"Areas dominated by microbes that form a hard structure, generally through secretions and entrapment of minerals and sediments."
BC,Biotic Group,6,Submerged Freshwater Tidal Moss,556,Freshwater tidal areas dominated by submerged or regularly flooded moss species.
BC,Biotic Group,6,Table Coral Reef,498,"Reefs dominated by table corals that form platforms that are made up of small, tightly packed branches. Table corals are usually found in shallow waters. See Figure 8.7 for an example of the table coral growth form."
BC,Biotic Subclass,5,Tidal Forest/Woodland,438,Estuarine or tidal riverine areas with greater than 10% tree cover. This cutoff value is the standard employed by FGDC-STD-005-2008 for defining the Forest and Woodland Formation Class [FGDC 2008].
BC,Biotic Group,6,Tidal Mangrove Forest,581,"Tidally influenced, dense, tropical or subtropical forest with a shore zone dominated by true mangroves (and associates) that generally are 6 meters or taller (Figure 8.17). Dwarf shrub and short mangroves are placed in the Tidal Mangrove Shrubland Biotic Group.<br/><br/>Mangrove Forests (e.g., mangal or mangle) occur along the sheltered coasts of tropical latitudes of the Earth, and are commonly found on the intertidal mud flats along the shores of estuaries, usually in the region between the salt marshes and seagrass beds and may extend inland along river courses where tidal amplitude is high. Also, mangrove cays may occur within the lagoon complex of barrier reefs.<br/><br/>The list of biotic communities for this group is long: a few examples are provided below, and the complete list is available in Appendix F."
BC,Biotic Group,6,Tidal Mangrove Shrubland,577,"Tidally influenced, dense, tropical or subtropical areas dominated by dwarf or short mangroves (and associates) that are generally less than 6 meters in height. Commonly found on intertidal mud flats along the shores of estuaries. Tidal mangrove shrublands may include immature stands or stunted mature trees that indicate a harsh growing environment. Areas characterized by tall mangroves (> 6 meters) are placed in the Tidal Mangrove Forest Biotic Group.<br/><br/>Where tidal amplitude is relatively low, the vegetation forms narrow bands along the coastal plains, and it rarely penetrates inland more than several kilometers along rivers. Where tidal amplitude is greater, mangroves extend further inland along river courses, forming extensive stands in the major river deltas. Also, mangrove cays may occur within the lagoon complex of barrier reefs.<br/><br/>The list of biotic communities for this group is long: a few examples are provided below, and the complete list is available in Appendix F."
BC,Biotic Subclass,5,Tidal Scrub-Shrub Wetland,437,Estuarine or tidal riverine areas dominated by shrub vegetation that has less than 10% tree cover. (The cutoff value is the standard employed by FGDC-STD-005-2008 for defining the Shrubland and Grassland Formation Class [FGDC 2008]).
BC,Biotic Group,6,Tracks and Trails,545,"Areas where sediment surface patterns are dominated by tracks and trails left by locomotion of mobile epifauna (e.g., snails, holothurians, crustaceans), and other fauna that are no longer present. These are common in deeper waters, and in other areas where sediments are less disturbed by physical energy. The appropriate invertebrate size modifier (e.g., Megafaunal, Macrofaunal) may be used to describe the sizes of the organisms suspected of leaving the marks being evaluated."
BC,Biotic Group,6,Tunicate Bed,540,"Sandy or muddy areas dominated by members of the subphylum Urochordata, including ascidians, sea squirts, and other tunicates. Tunicates are bag-like organisms that use incurrent and excurrent siphons for filter feeding and respiration. These animals may be resting on the sediment surface, partially embedded in the sediment, or attached to conspecifics. On both East and West coasts of the U.S., and in many other areas worldwide, colonies of the invasive sea squirt <i>Didemnum</i> are rapidly invading and smothering local biotopes."
BC,Biotic Group,6,Tunneling Megafauna,541,"Intertidal or Subtidal areas dominated by burrowing or construction activities of larger (megafaunal) organisms that create a water-filled tunnel with a diameter of > 1 centimeter. Tunneling activities are often attributable to crustaceans (generally decapods), but fishes (e.g., tilefish) and other taxa may also create large tunnel features. An associated mound of sediment may also be constructed. This biotic group is usually identified by the presence of tunnels or structures; the actual animal may be difficult to locate."
BC,Biotic Group,6,Turbinate Coral Reef,499,"Areas dominated by turbinate corals that are cone shaped. Turbinate corals are often found in calmer water at mid-depth levels, often on back reef-slopes."
BC,Biotic Group,6,Turf Algal Bed,565,"Areas dominated by turf algae that represent a multi-specific assemblage of diminutive, often filamentous, algae that attain a canopy height of only 1 - 10 millimeters (see Steneck 1988 for review). These microalgal species have a high diversity (more than 100 species in the western Atlantic), although only 30 - 50 species commonly occur at one time. There is a high turnover of individual turf algal species seasonally; only a few species are able to persist or remain abundant throughout the year. But turf algae—when observed as a functional group—remain relatively stable year round (Steneck and Dethier 1994), and they are often able to recover rapidly after being partially consumed by herbivores. Turfs are capable of trapping ambient sediment, and they kill corals by gradual encroachment."
